time,open,high,low,close,tick_volume,spread
2022-09-06,1.15641,1.16087,1.14935,1.1509800000000001,92811,8
2022-09-07,1.151,1.15402,1.14049,1.15217,86973,8
2022-09-08,1.15219,1.15601,1.146,1.15198,107495,8
2022-09-09,1.15199,1.16476,1.15152,1.15881,78081,8
2022-09-11,1.16217,1.1636199999999999,1.16022,1.16194,4803,0
2022-09-12,1.16197,1.171,1.16003,1.1688399999999999,72760,8
2022-09-13,1.16887,1.17378,1.14802,1.15018,99502,8
2022-09-14,1.15021,1.15894,1.14779,1.1544,91568,8
2022-09-15,1.15442,1.1547399999999999,1.14505,1.14514,65727,8
2022-09-16,1.1451500000000001,1.14801,1.13492,1.14202,79837,8
2022-09-18,1.14107,1.14405,1.14102,1.14337,3498,0
2022-09-19,1.14339,1.14451,1.1355,1.14441,48257,8
2022-09-20,1.14443,1.14603,1.13569,1.13802,72034,8
2022-09-21,1.13803,1.1384400000000001,1.12348,1.12567,123895,8
2022-09-22,1.1257,1.13641,1.12098,1.12622,135655,8
2022-09-23,1.12623,1.12733,1.08392,1.08489,134066,8
2022-09-25,1.07997,1.08457,1.07793,1.07927,18439,0
2022-09-26,1.07927,1.09306,1.03541,1.07661,367385,8
2022-09-27,1.07663,1.08375,1.06586,1.07257,169127,8
2022-09-28,1.07258,1.0915300000000001,1.05391,1.08305,264522,8
2022-09-29,1.08307,1.12022,1.07619,1.1171,213855,8
2022-09-30,1.11707,1.12339,1.10249,1.11619,198728,8
2022-10-02,1.11625,1.11925,1.11276,1.1135,9434,0
2022-10-03,1.11352,1.13409,1.10854,1.13377,162968,8
2022-10-04,1.13379,1.1489,1.12802,1.14502,165554,8
2022-10-05,1.14503,1.14946,1.12267,1.13552,155705,8
2022-10-06,1.13555,1.13824,1.11117,1.11608,138143,8
2022-10-07,1.11609,1.12247,1.10552,1.10926,150149,8
2022-10-09,1.10822,1.10901,1.10604,1.1072,7423,0
2022-10-10,1.10723,1.11108,1.10189,1.10784,121610,8
2022-10-11,1.10786,1.11793,1.09525,1.09634,169668,8
2022-10-12,1.09636,1.11335,1.0923,1.11005,204774,8
2022-10-13,1.11006,1.13802,1.10568,1.1301,223612,8
2022-10-14,1.13012,1.1365,1.11515,1.11788,204761,8
2022-10-16,1.12145,1.1248,1.12059,1.12411,7960,0
2022-10-17,1.12413,1.14375,1.1215600000000001,1.1351499999999999,145568,8
2022-10-18,1.13517,1.14097,1.12545,1.13419,158451,8
2022-10-19,1.13422,1.13504,1.11847,1.12064,134418,8
2022-10-20,1.12066,1.13362,1.11708,1.1221,172478,8
2022-10-21,1.12213,1.13144,1.10594,1.12964,231504,8
2022-10-23,1.13733,1.14065,1.13068,1.1335600000000001,59810,0
2022-10-24,1.13357,1.13822,1.12576,1.13053,190103,8
2022-10-25,1.13056,1.14989,1.12703,1.14582,131033,8
2022-10-26,1.14584,1.16399,1.14302,1.16385,157929,8
2022-10-27,1.1638600000000001,1.16451,1.1548,1.1564,167389,8
2022-10-28,1.15642,1.16232,1.15029,1.16144,144086,8
2022-10-30,1.15853,1.16044,1.15816,1.15945,4855,0
2022-10-31,1.15946,1.16132,1.14579,1.1467,98022,8
2022-11-01,1.14672,1.1565699999999999,1.14367,1.14881,119249,8
2022-11-02,1.14883,1.15644,1.13748,1.13831,145368,8
2022-11-03,1.13833,1.14215,1.11477,1.11697,145950,8
2022-11-04,1.117,1.13819,1.11454,1.13738,162626,8
2022-11-06,1.1309,1.13394,1.13042,1.13296,3736,0
2022-11-07,1.13303,1.15412,1.12902,1.15124,126470,8
2022-11-08,1.15122,1.15987,1.14286,1.15513,108691,8
2022-11-09,1.15511,1.15668,1.13334,1.13674,148270,8
2022-11-10,1.13673,1.17311,1.13628,1.1694,169223,8
2022-11-11,1.16939,1.18542,1.16469,1.18334,151486,8
2022-11-13,1.18081,1.18086,1.17644,1.17964,3858,0
2022-11-14,1.17961,1.18286,1.17096,1.1751,129912,8
2022-11-15,1.17512,1.20263,1.1740599999999999,1.1879,200015,8
2022-11-16,1.18791,1.19418,1.1831,1.19135,149199,8
2022-11-17,1.19136,1.19574,1.17621,1.18582,127847,8
2022-11-18,1.18584,1.19503,1.18581,1.18844,104661,8
2022-11-20,1.189,1.1895,1.18789,1.18848,1844,0
2022-11-21,1.18849,1.18859,1.17781,1.18259,95537,8
2022-11-22,1.18261,1.19025,1.18218,1.1893,86426,8
2022-11-23,1.18929,1.20804,1.18722,1.20764,97122,8
2022-11-24,1.20763,1.2153100000000001,1.2058200000000001,1.21119,75952,8
2022-11-25,1.21118,1.21271,1.20576,1.2089699999999999,101095,8
2022-11-27,1.2064,1.20646,1.20464,1.2053,2017,0
2022-11-28,1.20535,1.21177,1.1939899999999999,1.19589,102372,8
2022-11-29,1.1959,1.2064,1.19402,1.19456,107678,8
2022-11-30,1.19458,1.20865,1.19001,1.20746,132150,8
2022-12-01,1.20745,1.23103,1.20691,1.2258,132537,8
2022-12-02,1.22578,1.22995,1.21343,1.22916,127298,8
2022-12-04,1.22761,1.22961,1.22694,1.22957,2267,0
2022-12-05,1.22954,1.23441,1.21612,1.21914,104554,8
2022-12-06,1.21917,1.2269,1.21229,1.2132100000000001,103169,8
2022-12-07,1.2132,1.2234099999999999,1.21056,1.22079,109695,8
2022-12-08,1.22092,1.2247,1.21538,1.22336,82588,8
2022-12-09,1.22333,1.23222,1.22043,1.2264,96562,8
2022-12-11,1.2255,1.22598,1.22316,1.22343,1558,0
2022-12-12,1.22353,1.22984,1.22062,1.22686,77981,8
2022-12-13,1.22684,1.24437,1.22479,1.23543,128721,0
2022-12-14,1.23541,1.24464,1.23409,1.2418,147218,8
2022-12-15,1.2417799999999999,1.2425,1.2156,1.21902,130455,8
2022-12-16,1.219,1.22228,1.21195,1.21362,109746,8
2022-12-18,1.21455,1.21676,1.21452,1.21588,1062,0
2022-12-19,1.2159,1.22415,1.2120199999999999,1.21538,91159,8
2022-12-20,1.2154,1.22233,1.20851,1.21879,149861,0
2022-12-21,1.21877,1.21893,1.20548,1.20759,91218,8
2022-12-22,1.20757,1.21471,1.1992099999999999,1.20374,85683,0
2022-12-23,1.20373,1.20898,1.20183,1.20502,84888,8
2022-12-25,1.20624,1.20641,1.20506,1.20614,574,0
2022-12-26,1.2063,1.20877,1.20466,1.20779,27956,0
2022-12-27,1.20785,1.21121,1.2002,1.20261,70774,8
2022-12-28,1.20264,1.21243,1.2002,1.20259,77389,0
2022-12-29,1.20274,1.20783,1.20143,1.20548,70915,0
2022-12-30,1.20547,1.21073,1.2009400000000001,1.20948,95629,8
2023-01-01,1.20695,1.20886,1.20496,1.20877,790,0
2023-01-02,1.20932,1.20963,1.20286,1.20574,18913,0
2023-01-03,1.20578,1.20844,1.18991,1.19659,104095,8
2023-01-04,1.19657,1.20869,1.19652,1.20558,104245,8
2023-01-05,1.20556,1.20778,1.18729,1.19086,101067,8
2023-01-06,1.19088,1.20988,1.18408,1.20932,124380,8
2023-01-08,1.20805,1.21193,1.20802,1.21193,1346,0
2023-01-09,1.2119,1.22096,1.2093099999999999,1.21834,104137,8
2023-01-10,1.21835,1.21976,1.21096,1.2153100000000001,105479,8
2023-01-11,1.21532,1.21779,1.20999,1.21567,80413,8
2023-01-12,1.2158,1.22464,1.20876,1.22161,134076,8
2023-01-13,1.22163,1.22481,1.21501,1.22309,92317,8
2023-01-15,1.22108,1.22322,1.22106,1.22229,996,0
2023-01-16,1.22231,1.22888,1.21712,1.22061,61654,8
2023-01-17,1.22067,1.22993,1.21682,1.22831,111557,8
2023-01-18,1.2283,1.24354,1.2254800000000001,1.2346300000000001,132811,8
2023-01-19,1.23464,1.2397,1.23119,1.23919,94761,8
2023-01-20,1.23918,1.2404,1.2335,1.23974,77992,8
2023-01-22,1.23942,1.24124,1.23926,1.2405599999999999,958,0
2023-01-23,1.24058,1.24474,1.23233,1.23782,80030,0
2023-01-24,1.23784,1.24135,1.2261199999999999,1.2331,81187,8
2023-01-25,1.23311,1.24166,1.22826,1.24099,75488,0
2023-01-26,1.24098,1.2429999999999999,1.23442,1.24136,80526,8
2023-01-27,1.24138,1.24179,1.2345,1.23946,64652,8
2023-01-29,1.23844,1.23999,1.23775,1.23999,813,0
2023-01-30,1.23998,1.2416800000000001,1.23366,1.23492,70737,8
2023-01-31,1.23494,1.23706,1.22837,1.23079,76793,8
2023-02-01,1.23078,1.23993,1.22718,1.23871,99556,0
2023-02-02,1.2387299999999999,1.24,1.22178,1.22204,115174,8
2023-02-03,1.22202,1.22653,1.20473,1.20525,102070,0
2023-02-05,1.2031100000000001,1.20553,1.2028699999999999,1.20431,1753,0
2023-02-06,1.2043,1.2077,1.20051,1.20257,77632,8
2023-02-07,1.20258,1.20949,1.19608,1.20533,105013,8
2023-02-08,1.20532,1.21091,1.20379,1.20701,67576,8
2023-02-09,1.20703,1.21934,1.20566,1.21151,67537,0
2023-02-10,1.21153,1.21389,1.20466,1.20568,74840,8
2023-02-12,1.20609,1.20613,1.20448,1.20508,785,12
2023-02-13,1.2051,1.2151399999999999,1.20302,1.21501,57974,8
2023-02-14,1.21499,1.22693,1.21168,1.21717,116422,8
2023-02-15,1.21732,1.21814,1.19893,1.20365,84447,8
2023-02-16,1.20366,1.20737,1.19651,1.19736,84236,8
2023-02-17,1.1973799999999999,1.20489,1.1914500000000001,1.20416,75610,8
2023-02-19,1.2021,1.20359,1.2021,1.20285,805,12
2023-02-20,1.2028699999999999,1.20558,1.20142,1.20381,28904,8
2023-02-21,1.20378,1.2147000000000001,1.19855,1.21086,94311,8
2023-02-22,1.21088,1.21352,1.20341,1.20464,85165,8
2023-02-23,1.20467,1.20743,1.19919,1.20163,71059,8
2023-02-24,1.20161,1.20416,1.19278,1.19397,88588,8
2023-02-26,1.19447,1.19528,1.19379,1.19495,596,12
2023-02-27,1.19496,1.20658,1.19223,1.20617,70692,8
2023-02-28,1.20618,1.21429,1.20064,1.20324,74556,8
2023-03-01,1.20325,1.20884,1.19648,1.20259,91659,8
2023-03-02,1.20257,1.20359,1.19244,1.1949,85779,8
2023-03-03,1.19488,1.20482,1.1948,1.20436,67390,8
2023-03-05,1.20228,1.20362,1.20188,1.20256,648,40
2023-03-06,1.20271,1.20483,1.19924,1.20246,60733,8
2023-03-07,1.20244,1.2064300000000001,1.18165,1.1825,94516,8
2023-03-08,1.18264,1.18587,1.1801599999999999,1.18487,75327,8
2023-03-09,1.18489,1.19384,1.18317,1.19224,68446,8
2023-03-10,1.19222,1.21132,1.19075,1.20321,137074,8
2023-03-12,1.20607,1.21035,1.20576,1.20753,14579,12
2023-03-13,1.20755,1.2199200000000001,1.2046000000000001,1.21665,168115,8
2023-03-14,1.21667,1.22033,1.21352,1.2150400000000001,139542,8
2023-03-15,1.21502,1.21812,1.201,1.20667,160162,8
2023-03-16,1.20668,1.21274,1.20269,1.21093,120528,8
2023-03-17,1.21094,1.22,1.21015,1.2179,70888,8
2023-03-19,1.21987,1.2203,1.21761,1.21866,2304,12
2023-03-20,1.21868,1.22845,1.21666,1.22735,71965,8
2023-03-21,1.22737,1.22822,1.21784,1.2224599999999999,51228,8
2023-03-22,1.22248,1.23349,1.22081,1.22772,83179,8
2023-03-23,1.22774,1.2343,1.22613,1.22801,80250,8
2023-03-24,1.228,1.22882,1.21899,1.22302,70892,8
2023-03-26,1.22207,1.22495,1.22202,1.22446,1539,12
2023-03-27,1.22448,1.22976,1.22187,1.22959,52080,8
2023-03-28,1.22961,1.23489,1.22807,1.23294,44968,8
2023-03-29,1.23297,1.23613,1.22998,1.23096,56498,8
2023-03-30,1.23099,1.23927,1.22933,1.23858,52217,8
2023-03-31,1.23861,1.24226,1.23237,1.23293,51887,8
2023-04-02,1.23178,1.23284,1.22837,1.22855,2378,12
2023-04-03,1.22859,1.2425,1.2274,1.24199,55301,8
2023-04-04,1.242,1.2525,1.23948,1.24989,60175,8
2023-04-05,1.24987,1.25138,1.24321,1.2462,56084,8
2023-04-06,1.24622,1.24864,1.24122,1.24333,44347,8
2023-04-07,1.24332,1.24525,1.23884,1.24059,18492,16
2023-04-09,1.24079,1.2431,1.24005,1.24303,971,12
2023-04-10,1.24305,1.2442199999999999,1.2344,1.23909,36763,8
2023-04-11,1.23911,1.24558,1.2386300000000001,1.2429000000000001,47969,8
2023-04-12,1.24292,1.24948,1.23981,1.24915,54938,8
2023-04-13,1.24916,1.25369,1.24758,1.2524,50256,8
2023-04-14,1.2524199999999999,1.2546,1.23987,1.2414399999999999,57152,8
2023-04-16,1.24061,1.24174,1.23977,1.24009,742,12
2023-04-17,1.24011,1.24377,1.23529,1.2373,50484,8
2023-04-18,1.23732,1.24494,1.23672,1.2424,46961,8
2023-04-19,1.24242,1.24738,1.2392,1.24275,51128,8
2023-04-20,1.24279,1.24671,1.24044,1.244,48179,8
2023-04-21,1.24401,1.24477,1.23667,1.2442199999999999,48583,8
2023-04-23,1.24319,1.24514,1.24312,1.24472,782,12
2023-04-24,1.24474,1.24992,1.24102,1.24984,42465,8
2023-04-25,1.24986,1.25069,1.23864,1.24136,49631,8
2023-04-26,1.24138,1.2515,1.24024,1.24703,58778,8
2023-04-27,1.24705,1.24991,1.24359,1.24965,58967,8
2023-04-28,1.24966,1.25835,1.2446,1.25666,69066,8
2023-04-30,1.25522,1.25685,1.25522,1.25576,1210,12
2023-05-01,1.2557800000000001,1.25686,1.248,1.24842,45065,8
2023-05-02,1.24844,1.2511700000000001,1.24352,1.2476,60329,8
2023-05-03,1.24762,1.25896,1.24676,1.25683,67204,8
2023-05-04,1.25685,1.25982,1.25477,1.25824,73942,8
2023-05-05,1.25826,1.26519,1.25573,1.26311,50974,8
2023-05-07,1.26251,1.26341,1.26224,1.2629299999999999,1111,12
2023-05-08,1.26295,1.26684,1.26064,1.2612,33010,8
2023-05-09,1.26118,1.26394,1.25777,1.26239,43154,8
2023-05-10,1.26239,1.26795,1.26021,1.26253,45782,8
2023-05-11,1.26254,1.26404,1.24963,1.25071,56047,8
2023-05-12,1.25072,1.25403,1.24443,1.24476,41033,8
2023-05-14,1.24458,1.24513,1.24374,1.2450700000000001,724,12
2023-05-15,1.24509,1.25342,1.24448,1.25243,34721,8
2023-05-16,1.2524600000000001,1.25451,1.24649,1.24839,44763,8
2023-05-17,1.24836,1.25098,1.24212,1.24817,44902,8
2023-05-18,1.24819,1.24926,1.23911,1.24111,42885,8
2023-05-19,1.24113,1.24835,1.23917,1.24452,51981,8
2023-05-21,1.24362,1.24606,1.24362,1.24603,905,12
2023-05-22,1.2460499999999999,1.24719,1.24135,1.24334,49078,8
2023-05-23,1.24335,1.24461,1.23726,1.24158,53916,8
2023-05-24,1.24159,1.24685,1.23518,1.23694,62562,8
2023-05-25,1.23696,1.23864,1.23077,1.23162,52115,8
2023-05-26,1.23161,1.23948,1.2310699999999999,1.23472,51276,8
2023-05-28,1.23325,1.23503,1.23316,1.23449,946,12
2023-05-29,1.23451,1.23714,1.23348,1.23472,18957,8
2023-05-30,1.2347299999999999,1.24461,1.23268,1.24118,51846,8
2023-05-31,1.2412,1.2449,1.23476,1.24449,59362,8
2023-06-01,1.24451,1.25391,1.24005,1.25258,54022,8
2023-06-02,1.2526,1.25442,1.24411,1.24497,48965,8
2023-06-04,1.24421,1.24478,1.24267,1.24297,1086,12
2023-06-05,1.24299,1.24432,1.23681,1.24316,46104,8
2023-06-06,1.24319,1.24581,1.23913,1.24287,43455,8
2023-06-07,1.2429000000000001,1.24998,1.23946,1.24438,46492,8
2023-06-08,1.2444,1.25631,1.2441,1.25576,45556,8
2023-06-09,1.25577,1.25898,1.25336,1.2579799999999999,40182,8
2023-06-11,1.25634,1.25806,1.25603,1.2579,1435,12
2023-06-12,1.25793,1.2599,1.24867,1.25141,48739,8
2023-06-13,1.25143,1.26243,1.2513,1.26062,66655,8
2023-06-14,1.26064,1.26986,1.26004,1.26702,66340,8
2023-06-15,1.26704,1.2790300000000001,1.2629299999999999,1.27844,58319,8
2023-06-16,1.27844,1.28478,1.27679,1.28227,58658,8
2023-06-18,1.28118,1.2832,1.28112,1.28304,1656,12
2023-06-19,1.28307,1.2836699999999999,1.27701,1.27926,41106,8
2023-06-20,1.27929,1.28058,1.27132,1.27649,63758,8
2023-06-21,1.27652,1.28006,1.26908,1.2770000000000001,81405,8
2023-06-22,1.27702,1.28411,1.27253,1.27462,75233,8
2023-06-23,1.27464,1.2748599999999999,1.26841,1.27146,73481,8
2023-06-25,1.2702499999999999,1.27307,1.27013,1.27286,2070,12
2023-06-26,1.27288,1.27482,1.26877,1.27102,59966,8
2023-06-27,1.27102,1.2759,1.27032,1.27451,64961,8
2023-06-28,1.27454,1.27515,1.26058,1.2641200000000001,64726,8
2023-06-29,1.26414,1.26663,1.25905,1.2612700000000001,61246,8
2023-06-30,1.26129,1.27272,1.2599,1.26967,62630,8
2023-07-02,1.26905,1.27034,1.26887,1.26931,1373,12
2023-07-03,1.2693400000000001,1.27228,1.2658,1.26916,52987,8
2023-07-04,1.26918,1.27389,1.2683,1.27167,35826,8
2023-07-05,1.27169,1.27349,1.26878,1.27037,51321,8
2023-07-06,1.27039,1.27803,1.26731,1.27413,71731,8
2023-07-07,1.2741500000000001,1.2848899999999999,1.27255,1.28387,64258,8
2023-07-09,1.28236,1.28399,1.28233,1.2837100000000001,1421,12
2023-07-10,1.2837399999999999,1.2868,1.27498,1.28634,52571,8
2023-07-11,1.28635,1.29389,1.28577,1.29333,54360,8
2023-07-12,1.29335,1.3,1.29036,1.29952,63078,8
2023-07-13,1.29955,1.31402,1.2983799999999999,1.31278,62089,8
2023-07-14,1.31278,1.31418,1.30892,1.30926,60522,8
2023-07-16,1.30839,1.30964,1.30808,1.3088899999999999,1563,12
2023-07-17,1.30891,1.31084,1.30507,1.30713,49708,8
2023-07-18,1.30715,1.3125200000000001,1.30268,1.3033299999999999,65231,8
2023-07-19,1.30332,1.30384,1.28673,1.29367,70907,8
2023-07-20,1.2937,1.29641,1.28396,1.2872,58151,8
2023-07-21,1.28723,1.29038,1.28155,1.28526,55514,8
2023-07-23,1.28416,1.28561,1.28414,1.28518,1444,12
2023-07-24,1.28519,1.28833,1.27975,1.28114,61120,8
2023-07-25,1.28117,1.29044,1.2809,1.28929,51168,8
2023-07-26,1.28931,1.29599,1.2875,1.29265,64458,8
2023-07-27,1.29267,1.29954,1.27817,1.27928,79442,8
2023-07-28,1.2793,1.28867,1.27627,1.28499,79473,8
2023-07-30,1.28409,1.28579,1.28397,1.2852999999999999,1689,12
2023-07-31,1.28532,1.28722,1.28254,1.28311,48408,8
2023-08-01,1.28314,1.28382,1.27407,1.27941,55260,8
2023-08-02,1.27943,1.27986,1.26799,1.27184,62727,8
2023-08-03,1.27185,1.27277,1.26199,1.27151,75608,8
2023-08-04,1.27153,1.2792,1.26823,1.27484,62336,8
2023-08-06,1.27408,1.2754400000000001,1.2737,1.27481,2060,12
2023-08-07,1.27484,1.27887,1.27126,1.27807,46400,8
2023-08-08,1.27809,1.27851,1.26838,1.27429,52934,8
2023-08-09,1.27431,1.27814,1.27063,1.27191,46235,8
2023-08-10,1.27193,1.2818,1.26632,1.26695,78251,8
2023-08-11,1.26697,1.27383,1.2665600000000001,1.26947,60945,8
2023-08-13,1.26864,1.27001,1.26837,1.26935,1811,12
2023-08-14,1.2693699999999999,1.27143,1.2616,1.2685,61373,8
2023-08-15,1.26851,1.2752,1.26749,1.26996,71788,8
2023-08-16,1.26997,1.2765900000000001,1.26868,1.27271,63610,8
2023-08-17,1.27271,1.27869,1.27021,1.27467,62292,8
2023-08-18,1.27469,1.27656,1.26887,1.27348,60398,8
2023-08-20,1.27243,1.27408,1.27224,1.27405,1840,12
2023-08-21,1.27409,1.2766199999999999,1.27098,1.27591,53538,8
2023-08-22,1.27594,1.27999,1.2718,1.27307,53804,8
2023-08-23,1.27307,1.27641,1.26142,1.27197,68254,8
2023-08-24,1.27199,1.27281,1.2585600000000001,1.2591999999999999,54192,8
2023-08-25,1.25921,1.26538,1.25476,1.25787,62849,8
2023-08-27,1.25738,1.2589000000000001,1.25695,1.25887,1744,12
2023-08-28,1.25888,1.2615,1.25651,1.26104,43304,8
2023-08-29,1.26104,1.26543,1.25623,1.26353,59923,8
2023-08-30,1.26355,1.27453,1.26185,1.27107,58950,8
2023-08-31,1.27109,1.2734,1.26521,1.26707,61065,8
2023-09-01,1.26707,1.27123,1.25769,1.2586,61302,8
2023-09-03,1.2581,1.25916,1.25804,1.25905,1126,12
2023-09-04,1.25906,1.2642,1.25873,1.2622,30301,8
2023-09-05,1.2622200000000001,1.26315,1.25277,1.25693,58305,8
2023-09-06,1.25695,1.25875,1.24807,1.24979,59284,8
2023-09-07,1.2498,1.25079,1.24451,1.24747,50352,8
2023-09-08,1.24748,1.25139,1.24508,1.24652,48250,8
2023-09-10,1.2461,1.24918,1.24603,1.24878,2197,12
2023-09-11,1.2488,1.25476,1.24815,1.25074,46172,8
2023-09-12,1.25075,1.25287,1.2459,1.2490700000000001,46421,8
2023-09-13,1.24909,1.25114,1.24315,1.2489,65087,8
2023-09-14,1.24892,1.2505600000000001,1.23962,1.24004,59029,8
2023-09-15,1.24006,1.24454,1.23784,1.23824,46220,8
2023-09-17,1.2376800000000001,1.2397,1.23765,1.23968,1054,12
2023-09-18,1.23968,1.24098,1.23699,1.23825,36953,8
2023-09-19,1.23827,1.24241,1.23686,1.23923,39757,8
2023-09-20,1.23925,1.24209,1.23234,1.23264,59736,8
2023-09-21,1.23266,1.23311,1.22332,1.22923,60929,8
2023-09-22,1.22925,1.22934,1.22303,1.22375,52976,8
2023-09-24,1.22317,1.22462,1.22294,1.22406,2089,12
2023-09-25,1.22407,1.22497,1.21935,1.22121,43135,8
2023-09-26,1.22123,1.22145,1.21424,1.21456,46366,8
2023-09-27,1.21456,1.2163599999999999,1.211,1.21347,53244,8
2023-09-28,1.21349,1.22241,1.21194,1.22037,56156,8
2023-09-29,1.22039,1.22714,1.21799,1.22029,63645,8
2023-10-01,1.21869,1.22044,1.2178499999999999,1.21923,2107,12
2023-10-02,1.21926,1.22194,1.20795,1.20894,51820,8
2023-10-03,1.20896,1.21015,1.2052,1.2077,70394,8
2023-10-04,1.20772,1.21766,1.2037,1.21365,67013,8
2023-10-05,1.21367,1.21956,1.21073,1.21868,58155,8
2023-10-06,1.21867,1.2260900000000001,1.2105299999999999,1.22374,71027,8
2023-10-08,1.2193,1.2221,1.21906,1.22189,2910,12
2023-10-09,1.22192,1.22512,1.21627,1.2248999999999999,52700,8
2023-10-10,1.22488,1.2294100000000001,1.22113,1.22887,69030,8
2023-10-11,1.22889,1.23368,1.22687,1.23147,63578,8
2023-10-12,1.23148,1.23311,1.21647,1.2182,63047,8
2023-10-13,1.2181899999999999,1.22248,1.21221,1.21433,57330,8
2023-10-15,1.213,1.21552,1.21294,1.2154,2161,12
2023-10-16,1.21542,1.22189,1.21424,1.22111,51233,8
2023-10-17,1.22113,1.22154,1.21325,1.21776,59227,8
2023-10-18,1.21776,1.22108,1.21308,1.2141,56824,8
2023-10-19,1.2140900000000001,1.2191,1.20896,1.21349,73234,8
2023-10-20,1.21349,1.21699,1.20929,1.21635,57776,8
2023-10-22,1.21511,1.21656,1.21491,1.21627,1444,12
2023-10-23,1.21627,1.22581,1.21428,1.22485,52063,8
2023-10-24,1.22488,1.22882,1.21507,1.21616,56926,8
2023-10-25,1.21618,1.21757,1.20943,1.21018,51233,8
2023-10-26,1.2101899999999999,1.21393,1.20691,1.21356,57269,8
2023-10-27,1.2135799999999999,1.21621,1.21051,1.21205,51213,8
2023-10-29,1.21112,1.21233,1.21089,1.21125,1573,12
2023-10-30,1.21127,1.21741,1.2089699999999999,1.21634,46286,8
2023-10-31,1.21635,1.22,1.2119,1.215,51406,8
2023-11-01,1.21501,1.218,1.20953,1.218,62901,8
2023-11-02,1.21804,1.22248,1.21548,1.21889,47573,12
2023-11-03,1.21891,1.23889,1.21839,1.23803,46657,12
2023-11-05,1.23659,1.23749,1.23461,1.23696,1285,64
2023-11-06,1.23713,1.24274,1.23201,1.23422,39876,12
2023-11-07,1.23434,1.23461,1.22621,1.22895,42507,12
2023-11-08,1.22906,1.23007,1.22413,1.22837,45197,12
2023-11-09,1.22848,1.23079,1.22095,1.22154,50910,12
2023-11-10,1.22157,1.22369,1.21864,1.22257,42209,12
2023-11-12,1.22009,1.22293,1.21953,1.22263,1506,64
2023-11-13,1.22286,1.22798,1.22225,1.22779,38074,12
2023-11-14,1.22787,1.25053,1.22649,1.24926,49126,12
2023-11-15,1.24929,1.24974,1.24021,1.24208,54180,8
2023-11-16,1.24213,1.24549,1.23759,1.24136,51109,8
2023-11-17,1.24139,1.24644,1.23735,1.2462900000000001,51566,8
2023-11-19,1.2441200000000001,1.24604,1.24406,1.24504,1537,40
2023-11-20,1.24525,1.2517,1.24455,1.25069,51394,8
2023-11-21,1.25073,1.25591,1.2504,1.2542,62383,8
2023-11-22,1.2542499999999999,1.25492,1.24481,1.24884,59412,8
2023-11-23,1.24886,1.2570999999999999,1.24882,1.25299,42952,7
2023-11-24,1.25313,1.2615,1.2523900000000001,1.26023,45580,7
2023-11-26,1.2587,1.26035,1.25861,1.2597,1266,39
2023-11-27,1.2598799999999999,1.26438,1.25907,1.26335,58712,7
2023-11-28,1.26335,1.27146,1.26061,1.27114,66299,8
2023-11-29,1.27119,1.27329,1.26643,1.2694,69404,8
2023-11-30,1.26941,1.271,1.2603,1.26296,76727,8
2023-12-01,1.26303,1.27154,1.26135,1.27101,70571,8
2023-12-03,1.26918,1.27238,1.2681200000000001,1.27098,2718,40
2023-12-04,1.27111,1.27119,1.26033,1.26326,73003,8
2023-12-05,1.2633,1.26513,1.2576800000000001,1.2593,73551,7
2023-12-06,1.25935,1.26136,1.25509,1.25568,63073,8
2023-12-07,1.25573,1.26121,1.25439,1.25861,68541,7
2023-12-08,1.2587,1.26009,1.25017,1.25484,78066,8
2023-12-10,1.2523,1.25521,1.2523,1.25519,1796,40
2023-12-11,1.25536,1.25902,1.2534399999999999,1.2552699999999999,55192,7
2023-12-12,1.25529,1.26147,1.25138,1.25675,68470,7
2023-12-13,1.25682,1.26345,1.24996,1.26205,74821,8
2023-12-14,1.26208,1.2793999999999999,1.26117,1.27695,97771,8
2023-12-15,1.27697,1.27901,1.26676,1.26817,77316,8
2023-12-17,1.26667,1.26752,1.26539,1.26706,1520,40
2023-12-18,1.2671299999999999,1.27034,1.26282,1.26515,62231,8
2023-12-19,1.26524,1.27618,1.26486,1.27297,66467,7
2023-12-20,1.27299,1.27299,1.2622499999999999,1.26395,67832,8
2023-12-21,1.26396,1.26956,1.26119,1.26824,72091,8
2023-12-22,1.26825,1.27439,1.26784,1.26982,67859,7
2023-12-25,1.2693699999999999,1.2699799999999999,1.26514,1.2693400000000001,1598,184
2023-12-26,1.26932,1.27299,1.26742,1.27245,39834,13
2023-12-27,1.27252,1.28022,1.26983,1.27993,53256,12
2023-12-28,1.27997,1.28272,1.27119,1.27336,53839,12
2023-12-29,1.27337,1.27722,1.26999,1.27308,59195,12
2024-01-01,1.27402,1.27444,1.26765,1.27189,1696,175
2024-01-02,1.27194,1.27523,1.26102,1.2622,64216,12
2024-01-03,1.26224,1.26763,1.26151,1.26724,75472,8
2024-01-04,1.26727,1.27292,1.26565,1.26803,65939,12
2024-01-05,1.2680500000000001,1.27705,1.2610299999999999,1.27189,83754,12
2024-01-07,1.27055,1.2718099999999999,1.27013,1.27152,1316,40
2024-01-08,1.27166,1.2766600000000001,1.26728,1.27405,58164,12
2024-01-09,1.27405,1.27647,1.2689,1.27101,57337,12
2024-01-10,1.27104,1.2744,1.26858,1.27436,50940,12
2024-01-11,1.27439,1.27824,1.2689599999999999,1.27777,78229,12
2024-01-12,1.27782,1.2785199999999999,1.27189,1.27532,64472,12
